Dist Code,Year,State Code,State Name,Dist Name,RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha)
87,1972,11,Tamil Nadu,Coimbatore,307.7,2296.27,0,0,63.3,462.38,20.9,522.5,84.2,475.98,35.5,752.12,9.4,1068.18,49.1,1379.21,0,0,4.4,594.59,4.6,383.33,29.43,244.17,120.4,927.58,3.3,292.04,0,0,0,0,0.5,454.55,0,0,0,0,0,0,124.2,802.12,316.9,9266.08,25.6,355.56
87,1973,11,Tamil Nadu,Coimbatore,212.9,2179.12,0,0,93.7,763.03,27.4,941.58,121.1,797.24,46.8,1130.43,10.8,1080,46.8,1360.47,0,0,5.8,610.53,7.9,493.75,23.72,226.01,157.8,1125.53,4.2,336,0,0,0,0,0.4,400,0,0,0,0,0,0,162.4,956.42,493.7,10571.73,37.9,508.04
87,1974,11,Tamil Nadu,Coimbatore,238.6,2522.2,0,0,27.4,171.25,6.5,520,33.9,196.52,23,784.98,5,555.56,47.1,1410.18,0,0,4.5,371.9,3.9,464.29,10.64,149.56,95.2,761.6,2.4,240,0,0,0,0,0.2,285.71,0,0,0,0,0,0,97.8,791.97,345,9885.39,18.2,354.78
87,1975,11,Tamil Nadu,Coimbatore,303.2,2406.35,0.1,500,92,453.43,32.2,710.82,124.2,500.4,39.8,845.01,14.6,1065.69,63.7,1703.21,0,0,4,563.38,3.8,527.78,15.02,209.28,127,1169.43,5.2,477.06,0,0,0,0,0.5,416.67,0,0,0,0,0,0,132.7,991.78,326.5,10704.92,22.2,300
87,1976,11,Tamil Nadu,Coimbatore,138.3,2580.22,0,0,131.6,594.4,8.4,563.76,140,592.47,31.5,737.7,8,1066.67,47.8,1470.77,0,0,4.3,581.08,5,568.18,21.72,248.91,96.1,915.24,3.3,343.75,0,0,0,0,0.4,400,0,0,0,0,0,0,99.8,840.99,346.8,10837.5,21.5,509.48
87,1977,11,Tamil Nadu,Coimbatore,266.9,2254.22,0.1,500,138,708.42,9.3,624.16,147.3,702.43,32.6,683.44,9.6,960,60.4,1510,0,0,2.2,578.95,5.5,528.85,19.92,248.66,124.3,1192.9,5.2,368.79,0,0,0,0,0.5,416.67,0,0,0,0,0,0,130,972.04,371.2,10605.71,40.8,572.23
87,1978,11,Tamil Nadu,Coimbatore,252.4,2229.68,0.1,250,168.9,868.38,12.9,741.38,181.8,857.95,43.9,1037.83,12.9,1066.12,52.6,1579.58,0,0,4.4,578.95,6.2,590.48,21.95,283.81,129.6,1020.47,6.3,406.45,0,0,0,0,0.6,428.57,0,0,0,0,0,0,136.5,808.6,423.3,12094.29,22.8,443.58
87,1979,11,Tamil Nadu,Coimbatore,304,2445.7,0.1,250,111.7,550.79,9.8,628.21,121.5,556.32,13.1,358.9,14.3,1021.43,57.4,1688.24,0,0,4.2,591.55,6.6,694.74,16.59,232.61,140.6,1073.28,13.8,552,0,0,0,0,0.6,400,0,0,0,0,0,0,155,919.72,350.1,10327.43,15.3,368.67
87,1980,11,Tamil Nadu,Coimbatore,293.5,2552.17,0.2,500,126,750.45,9.7,822.03,135.7,755.15,34.1,1062.31,12.8,984.62,54.4,1600,0,0,5.4,600,3.7,528.57,17,283.71,112,1066.67,6.9,460,0,0,0,0,0.5,416.67,0,0,0.4,666.67,0,0,119.8,856.08,422.3,10175.9,11.9,356.29
87,1981,11,Tamil Nadu,Coimbatore,297,2578.13,0.1,500,110.1,589.4,8.6,811.32,118.7,601.32,11,378.01,13.3,782.35,54.4,1700,0,0,5.5,591.4,5.4,486.49,14,229.06,187.8,1304.17,6.2,305.42,0,0,0,0,0.6,272.73,0,0,2.5,438.6,0,0,197.1,1265.25,408.3,10550.39,12.6,354.93
87,1982,11,Tamil Nadu,Coimbatore,263,2890.11,0.2,666.67,100.5,538.59,3.4,680,103.9,542.28,24.6,1025,27,2076.92,37.6,1392.59,0,0,3.8,558.82,4.1,476.74,23.67,378.72,139.9,1188.62,3.7,276.12,0,0,0,0,0.5,294.12,0,0,5.9,556.6,0,0,150,1096.89,372,10108.7,9.9,351.06
87,1983,11,Tamil Nadu,Coimbatore,285.7,2630.76,0.2,666.67,125,599.81,5,694.44,130,602.97,31.3,1109.93,40.3,2121.05,41.3,1570.34,0,0,5.7,600,4.5,368.85,25,399.94,160,1167.88,8.8,328.36,0,0,0,0,0.8,320,0,0,7.7,836.96,0,0,177.3,1137.12,304.2,9596.21,10.4,395.44
87,1984,11,Tamil Nadu,Coimbatore,334,2929.82,0.2,666.67,123.8,636.83,4.9,700,128.7,639.03,37.5,1344.09,31.3,2204.23,31.7,1209.92,0,0,2.8,717.95,8.7,635.04,29.73,552.5,176.3,1279.39,5.4,327.27,0,0,0,0,0.9,310.34,0,0,10.7,1273.81,0,0,193.3,1116.89,431.7,11420.63,22.7,694.19
87,1985,11,Tamil Nadu,Coimbatore,217,3754.33,0,0,143.8,639.11,4.8,695.65,148.6,640.79,26.5,1099.59,23.9,2233.64,27.6,1237.67,0,0,4.5,725.81,7.8,604.65,28.6,558.38,104.3,867,4.3,330.77,0,0,0,0,0.7,318.18,0,0,7.9,1795.45,0,0,117.2,767.22,414.7,11519.44,15.6,500
87,1986,11,Tamil Nadu,Coimbatore,374,4109.89,0,0,124.5,572.41,7.6,697.25,132.1,578.37,24,1090.91,26,1238.1,29,1380.95,0,0,4,800,7,700,16.99,222.38,105,1071.43,2.3,255.56,0,0,0,0,0.7,304.35,0,0,5.9,893.94,0,0,113.9,697.49,302.2,10420.69,5,333.33
87,1987,11,Tamil Nadu,Coimbatore,182,3872.34,0,0,99.1,495.25,7.3,701.92,106.4,505.46,10,555.56,14,1272.73,29,1705.88,0,0,4,800,6,600,19.58,252.42,137,1132.23,2.9,295.92,0,0,0,0,1.3,325,0,0,1.8,473.68,0,0,143,769.89,236.5,10021.19,8,380.95
87,1988,11,Tamil Nadu,Coimbatore,276.5,3124.29,0,0,38.8,332.48,9.6,700.73,48.4,371.17,9.5,650.68,21.9,1237.29,25,1404.49,0,0,2.6,722.22,3.3,568.97,12.89,237.69,123,1011.51,7.3,345.97,0,0,0,0,1.3,317.07,0,0,1.3,619.05,0,0,132.9,726.23,286.1,10365.94,9.4,396.62
87,1989,11,Tamil Nadu,Coimbatore,329.1,3378.85,0,0,52.6,554.85,14.8,711.54,67.4,583.04,8.3,768.52,24.6,1223.88,22,1496.6,0,0,2.4,727.27,3.9,573.53,14.77,245.68,162,1386.99,6.4,453.9,0.1,500,0,0,1.3,325,0,0,0.7,636.36,0,0,170.5,956.68,255.5,10138.89,10.4,400
87,1990,11,Tamil Nadu,Coimbatore,235.3,2717.09,0.06,857.14,30.92,383.72,8.08,2004.96,39,460.94,2.28,1096.15,17.96,1250.7,3.87,1077.99,0,0,5.32,738.89,4.07,401.78,14.64,295.22,90.73,993.65,1.75,260.42,0,0,0,0,0.3,379.75,0,0,0.42,575.34,0,0,93.2,640.11,116.32,8356.32,5.44,337.47
87,1991,11,Tamil Nadu,Coimbatore,288.85,2965.61,0.06,750,20.74,297.18,11.32,1319.35,32.06,409.09,1.62,993.87,19.74,1202.92,2.12,782.29,0,0,2,740.74,3.82,454.22,12.07,277.03,92.74,974.47,3.17,378.73,0,0,0,0,0.51,364.29,0,0,0.75,797.87,0,0,97.17,625.65,188.02,13111.58,7.09,406.77
87,1992,11,Tamil Nadu,Coimbatore,385.59,3077.83,0,0,43.38,498.33,10.48,2138.78,53.86,585.75,1.99,1485.07,18.47,1135.22,2.01,1086.49,0,0,3.38,741.23,3.8,639.73,16.24,368.42,139.05,1272.07,2.07,449.02,0,0,0,0,0.26,351.35,0,0,0.94,630.87,2,625,142.32,831.89,145.49,14348.13,10.21,402.92
87,1993,11,Tamil Nadu,Coimbatore,390,3223.14,0,0,39.31,362.37,15.66,3034.88,54.97,483.72,3,3000,17,1214.29,3,1500,0,0,4,0,4,333.33,23,343.28,153,1285.71,3,250,0,0,0,0,0,0,0,0,5,1000,1,500,162,1165.47,200.6,13930.56,7.65,425
87,1994,11,Tamil Nadu,Coimbatore,361.49,3247.01,0,0,43.64,486.08,11.38,4078.85,55.02,594.3,1.33,1081.3,18.52,1143.21,2.77,1288.37,0,0,5.49,738.9,4.04,735.88,10.97,326.29,124.56,1343.4,1.89,378.76,0,0,0,0,0.21,362.07,0,0,2.02,909.91,0,0,128.68,804.3,168.96,10372.01,7.47,377.08
87,1995,11,Tamil Nadu,Coimbatore,122.52,1765.67,0,0,22.7,323.27,10.63,825.95,33.33,401.13,0.94,1056.18,19,1139.09,1.43,899.37,0,0,4.74,740.62,2.4,585.37,6.68,268.92,82.42,1138.71,1.03,286.11,0,0,0,0,0.15,340.91,0,0,0.84,1037.04,0,0,84.56,596.54,152.51,8992.34,7.46,337.56
87,1996,11,Tamil Nadu,Coimbatore,281.21,2824.24,0,0,31.26,369.9,7.28,1951.74,38.54,436.71,0.7,1272.73,19.12,1134.72,2.39,1551.95,0,0,4.46,739.64,1.4,346.53,10.04,224.41,99.88,1497.68,1.59,345.65,0,0,0,0,0.09,360,0,0,0.65,970.15,0,0,102.21,720.25,140.32,11492.22,5.92,314.73
87,1997,11,Tamil Nadu,Coimbatore,300.48,2808.22,0,0,56.32,645.5,8.92,2498.6,67.01,737.83,0.95,1759.26,18.1,1135.51,2.75,2477.48,0,0,3.32,741.07,1.22,329.73,9.59,315.15,84.08,1228.7,1.14,301.59,0,0,0,0,0.07,350,0,0,0.46,1000,0,0,85.75,574.46,148.24,11281.58,5.26,308.69
87,1998,11,Tamil Nadu,Coimbatore,356.9,3207.51,0,0,37.25,426.15,8.66,2412.26,45.91,504.51,0.87,2289.47,17.83,1132.78,2.04,2103.09,0,0,4.36,740.24,1.99,601.21,11.21,348.79,113.22,1631.88,1.63,424.48,0,0,0,0,0.08,380.95,0,0,0.31,1068.97,0,0,115.24,736.4,122.85,8179.09,6.38,362.29
87,1999,11,Tamil Nadu,Coimbatore,424.86,3631.59,0,0,31.64,383.7,7.47,1844.44,39.11,452.09,2.45,2606.38,23.71,1130.12,1.26,2065.57,0,0,3.9,741.44,2.63,873.75,11.04,322.05,99.15,1608.27,2.26,587.01,0,0,0,0,0.02,333.33,0,0,0.27,1173.91,0,0,101.7,653.22,146.14,9150.91,3.55,342.33
87,2000,11,Tamil Nadu,Coimbatore,373.12,3426.26,0,0,23,298.97,3.01,826.92,26.01,322.86,0.88,2046.51,19.89,1137.22,1.34,2271.19,0,0,2.76,741.94,2.26,869.23,9.44,336.9,76.36,1557.73,1.49,566.54,0,0,0,0,0.08,320,0,0,0.12,1200,0,0,78.05,525.45,169.42,9896.03,2.49,296.08
87,2001,11,Tamil Nadu,Coimbatore,257.8,2741.1,0,0,26.33,359.99,3.51,1193.88,29.84,392.22,0.49,1814.81,18.47,1135.22,1.04,2039.22,0,0,3.56,740.12,1.82,933.33,8.3,294.54,70.47,1509.32,1.22,510.46,0,0,0,0,0.08,347.83,0,0,0.07,1166.67,0,0,71.84,478.07,207.9,10800,2.64,247.65
87,2002,11,Tamil Nadu,Coimbatore,180.53,2174.54,0,0,18.8,248.41,4.55,816.88,23.35,287.38,0.69,1095.24,21,1136.98,0.65,1354.17,0,0,3.05,742.09,0.94,487.05,5.95,224.19,34.22,1017.85,0.36,382.98,0,0,0,0,0.06,352.94,0,0,0.02,2000,0,0,34.66,249.17,141.32,8849.09,0.53,102.51
87,2003,11,Tamil Nadu,Coimbatore,157.24,1884.92,0,0,27.03,290.27,2.06,944.95,29.09,305.28,0.62,1148.15,24.99,1133.85,0.59,1594.59,0,0,3.43,740.82,0.67,354.5,7.96,259.88,42.54,1115.36,0.49,345.07,0.07,0,0,0,0.08,380.95,0,0,0.03,1500,0,0,43.2,299.15,99.24,8009.69,1.49,212.25
87,2004,11,Tamil Nadu,Coimbatore,301.73,2979.46,0,0,30.34,326.62,2.83,842.26,33.17,344.59,0.91,1820,29.66,1158.59,0.83,1566.04,0,0,3.07,739.76,1.34,701.57,9.66,300.75,60.98,1360.55,0.68,359.79,0,0,0,0,0.09,375,0,0,0.48,1066.67,0,0,62.22,405.08,161.04,12062.92,2.57,217.8
87,2005,11,Tamil Nadu,Coimbatore,253.24,2449.13,0,0,27.13,362.31,1.77,522.12,28.9,369.23,0.8,1777.78,26.74,1182.66,0.4,1600,0,0,3.34,742.22,1.02,536.84,7.75,317.1,79.42,1673.76,0.99,464.79,0,0,0,0,0.18,360,0,0,0.36,1241.38,0,0,80.94,511.47,251.37,13698.64,0.99,152.07
87,2006,11,Tamil Nadu,Coimbatore,308,3092.68,0,0,56.95,1229.49,5.33,158.82,62.28,779.67,0.94,1807.69,128.91,5582.94,0.8,2424.24,0,0,3.11,742.24,1.1,601.09,8.41,326.35,68.71,1731.17,0.88,502.86,0,0,0,0,0.1,357.14,0,0,0.49,1814.81,0,0,70.17,458.51,279.08,14195.32,1.13,300.53
87,2007,11,Tamil Nadu,Coimbatore,184.01,1933.89,0,0,32.32,661.21,1.3,50.82,33.62,451.52,0.97,1672.41,126.17,5366.65,0.28,2000,0,0,3.89,740.95,0.78,493.67,6.45,299.17,56.1,1455.63,0.98,376.92,0,0,0,0,0.07,350,0,0,0.93,1576.27,0,0,58.09,371.9,180.34,11320.78,0.49,232.23
87,2008,11,Tamil Nadu,Coimbatore,194.89,1865.15,0,0,11.36,353.56,3.25,207.66,14.49,303.11,0.7,3279.07,106.05,4522.17,0.19,1950,0,0,2.39,686.25,0.49,415.25,4.04,199.06,44.74,1378.95,0.79,265.89,0,0,0,0,0.05,297.3,0,0,0.36,361.81,0,0,45.95,321.73,129.23,9887.15,0.36,245.73
87,2009,11,Tamil Nadu,Coimbatore,223.42,2146.21,0,0,0,0,0,0,17.4,389.32,0.48,2425,140.92,6637.78,0.29,2761.9,0,0,2.58,669.7,0.62,644.33,6.12,303.14,54.5,1795.13,1.26,423.53,0,0,0,0,0.05,357.14,0,0,0.36,1586.96,0,0,0,0,126.31,10277.46,0.69,615.04
87,2010,11,Tamil Nadu,Coimbatore,242.76,2392.48,0,0,17.16,568.02,5.72,531.88,22.87,558.54,0.13,1421.05,103.93,5466.86,0.22,2200,0,0,2.61,743.22,0.32,383.23,6.91,357.11,46.52,1733.56,1.17,533.18,0,0,0,0,0.02,277.78,0,0,0.17,2000,0,0,0,0,144.96,11316.16,0.47,435.78
87,2011,11,Tamil Nadu,Coimbatore,369.22,3672.92,0,0,14.05,720.51,9.52,940.74,23.56,795.44,0.32,2321.43,178.77,7938.28,0.16,2666.67,0,0,2.06,641.74,0.5,699.3,0,0,66.08,2291.83,0,0,0,0,0,0,0.02,333.33,0,0,0.58,1841.27,0,0,0,0,187.12,12873.75,1.11,621.17
87,2012,11,Tamil Nadu,Coimbatore,248.58,2894.67,0,0,8.91,555.83,3.8,468.31,12.71,525.98,0.22,1482.76,95.8,5421.62,0.09,1800,0,0,2.13,743.46,0.41,745.45,5.33,317.64,35.95,1772.44,0.75,491.86,0,0,0,0,0.02,363.64,0,0,0.03,1500,0,0,0,0,119.04,9021.98,0.23,304.64
87,2013,11,Tamil Nadu,Coimbatore,151.73,1931.27,0,0,21.12,772.54,9.11,621.55,30.24,720,0.25,2318.18,183.16,7179.93,0.13,2600,0,0,1.77,696.85,1.05,813.95,11.48,529.78,34.85,2021.17,1.18,463.8,0,0,0,0,0.03,300,0,0,0.02,1250,0,0,36.1,1814.27,82.32,7950.27,0.23,428.57
87,2014,11,Tamil Nadu,Coimbatore,320.06,4278.88,0,0,35.68,1235.46,8.22,444.29,43.88,926.32,0.41,3153.85,162.43,7400,0.15,3000,0,0,1.47,693.4,0,0,16.8,719.73,38.34,2671.19,1.45,524.41,0,0,0,0,0.02,363.64,0,0,0.1,1818.18,0,0,39.89,2316.11,81.75,10679.29,0.53,581.52
87,2015,11,Tamil Nadu,Coimbatore,291.01,3593.32,0,0,15.45,835.14,8.3,344.33,23.74,557.41,0.65,2500,169.39,8141.55,0.12,3000,0,0,1.48,708.13,0,0,13.22,580.49,45.03,2632.56,0.9,441.98,0,0,0,0,0.01,375,0,0,0.11,1312.5,0,0,46.05,2383.54,91.01,11181.46,0.42,426.4
87,2016,11,Tamil Nadu,Coimbatore,265.71,3749.48,0,0,13.93,926.8,1.1,41.1,15.02,360.52,0.43,1116.95,49.57,3034.96,0.07,2357.14,0,0,1.77,681.68,0.4,655.68,4.61,333.78,27.54,1904.5,0.55,382.98,0,500,0,0,0.01,323.08,0,0,0.02,823.53,0,0,0,0,50.45,7519.62,0.24,246.27
87,2017,11,Tamil Nadu,Coimbatore,195.35,2166.46,0,0,16.81,607.81,6.06,319.92,22.87,490.8,0.91,2218.03,160.97,8900.04,0.07,3684.21,0,0,2.35,925.86,0.85,1092.54,12.38,645.39,48.29,2643.83,1.15,589.65,0,0,0,0,0.01,353.84,0,0,0.03,806.45,0,0,0,0,37.54,8372.61,0,0.39
88,1966,11,Tamil Nadu,Tiruchirapalli / Trichy,385,1558.7,0,0,49.3,651.25,28.2,500.89,77.5,587.12,74,778.95,3,1500,12,750,0,0,0,0,7,388.89,3.74,225.17,71,645.45,12.3,373.86,0,0,0,0,0.2,333.33,0,0,0,0,0,0,83.5,567.99,116.6,8211.27,2,285.71
88,1967,11,Tamil Nadu,Tiruchirapalli / Trichy,324,1452.91,0,0,48.4,640.21,28.2,500,76.6,580.3,63,670.21,5,1000,13,764.71,0,0,0.1,500,6,375,3.17,182.81,82,700.85,7.3,300.41,0,0,0,0,0.2,333.33,0,0,0,0,0,0,89.5,615.04,120.6,7831.17,2,285.71
88,1968,11,Tamil Nadu,Tiruchirapalli / Trichy,365,1670.48,0,0,54.1,583.6,19.2,650.85,73.3,599.84,71,667.29,2,869.57,14,915.03,0,0,0,0,4,396.04,8.09,389.5,78,790.27,7.8,362.79,0,0,0,0,0.2,333.33,0,0,0,0,0,0,86,691.43,211.2,8763.49,2,259.74
88,1969,11,Tamil Nadu,Tiruchirapalli / Trichy,323.6,1475.6,0,0,70.3,650.32,19.4,651.01,89.7,650.47,66.6,660.06,3,1071.43,17.4,1160,0,0,0,0,5.3,384.06,5.16,241.69,73.8,785.94,8.5,306.86,0,0,0,0,0.2,400,0,0,0,0,0,0,82.5,655.91,138.7,7705.56,2.9,353.66
88,1970,11,Tamil Nadu,Tiruchirapalli / Trichy,375.7,1655.8,0,0,61.4,578.15,19.6,592.15,81,581.48,63.4,629.59,2.4,1090.91,10.7,737.93,0,0,0.1,1000,7.3,384.21,-1,-1,96.3,960.12,8.7,271.88,0,0,0,0,0.2,333.33,0,0,0,0,0,0,105.2,768.05,110.4,8625,4.7,415.93
88,1971,11,Tamil Nadu,Tiruchirapalli / Trichy,472,2009.37,0,0,49,466.22,17.1,534.38,66.1,482.13,42.5,434.56,2.9,1074.07,13.2,923.08,0,0,0.1,1000,10.5,517.24,5.76,296.75,101.8,881.39,11.4,371.34,0,0,0,0,0.3,428.57,0,0,0,0,0,0,113.5,752,107.7,8159.09,4.8,428.57
88,1972,11,Tamil Nadu,Tiruchirapalli / Trichy,485.8,1791.3,0,0,62.8,535.38,22.9,901.57,85.7,600.56,39,425.3,3.5,1206.9,14.9,1201.61,0,0,0.1,500,10.5,497.63,5.29,253.47,94.4,837.62,8,366.97,0,0,0,0,0.3,428.57,0,0,0,0,0,0,102.7,731.06,144.7,8877.3,2.7,397.06
88,1973,11,Tamil Nadu,Tiruchirapalli / Trichy,487.3,1903.52,0,0,70.8,602.04,15.1,662.28,85.9,611.82,47.8,540.11,4.4,1073.17,10,847.46,0,0,0.1,500,9.7,414.53,7.02,398.86,86.9,795.06,9.1,376.03,0,0,0,0,0.3,500,0,0,0,0,0,0,96.3,692.66,188,9894.74,1.3,206.35
88,1974,11,Tamil Nadu,Tiruchirapalli / Trichy,244.4,1267.63,0,0,36.5,330.32,7.1,412.79,43.6,341.43,41.8,457.83,1.6,571.43,7.9,822.92,0,0,0,0,8,459.77,2.13,182.52,64.4,627.68,2.5,130.21,0,0,0,0,0.1,200,0,0,0,0,0,0,67,593.34,129,7962.96,0.5,119.05
88,1975,11,Tamil Nadu,Tiruchirapalli / Trichy,444.4,1883.05,0,0,90.6,693.72,20.3,1127.78,110.9,746.3,59.3,622.9,4.2,1076.92,9.2,807.02,0,0,0.1,500,12.1,519.31,2.99,201.35,94,1091.75,7.3,311.97,0,0,0,0,0.3,750,0,0,0,0,0,0,101.6,883.17,176.4,10756.1,0.4,50
88,1976,11,Tamil Nadu,Tiruchirapalli / Trichy,385.2,2006.25,0,0,93.3,726.07,12.5,558.04,105.8,701.13,97.8,954.15,3.6,1028.57,11.1,1206.52,0,0,0.1,500,10,448.43,4.41,276.66,82.3,976.28,8.5,371.18,0,0,0,0,0.4,500,0,0,0,0,0,0,91.2,805.72,116.2,9370.97,1.2,157.89
88,1977,11,Tamil Nadu,Tiruchirapalli / Trichy,519.2,2142.8,0,0,76.1,619.71,13.2,830.19,89.3,643.84,72.3,724.45,3.4,1000,15,1485.15,0,0,0.1,1000,7.6,389.74,5.02,262,79.3,848.13,7.6,262.98,0,0,0,0,0.3,500,0,0,0,0,0,0,87.2,679.23,160.8,10720,1.7,202.38
88,1978,11,Tamil Nadu,Tiruchirapalli / Trichy,569.3,2168.76,0,0,73.6,645.61,9.5,646.26,83.1,645.69,64.7,733.56,3.9,1054.05,11.5,1250,0,0,0.1,500,6.1,277.27,10.69,643.98,112.5,1168.22,8.6,309.35,0,0,0,0,0.3,428.57,0,0,0,0,0,0,121.4,941.82,159.7,12476.56,1.9,220.93
88,1979,11,Tamil Nadu,Tiruchirapalli / Trichy,471.2,1746.48,0,0,86.1,746.75,11.5,680.47,97.6,738.28,50.5,627.33,3.1,1550,12,1250,0,0,0.1,500,10.1,512.69,4.98,234.13,100.7,1400.56,8,308.88,0,0,0,0,0.3,428.57,0,0,0,0,0,0,109,842.61,132.1,10653.23,1.3,188.41
88,1980,11,Tamil Nadu,Tiruchirapalli / Trichy,320.2,1594.62,0,0,67.9,674.28,10,1587.3,77.9,728.04,30.7,417.69,2.1,2100,8.5,1307.69,0,0,0.1,500,8.3,528.66,11.44,1191.67,96.8,1747.29,6.1,289.1,0,0,0,0,0.1,333.33,0,0,0.1,333.33,0,0,103.1,1146.06,159.3,10480.26,1,178.57
88,1981,11,Tamil Nadu,Tiruchirapalli / Trichy,508.7,2147.32,0,0,49.3,373.48,7.3,1028.17,56.6,406.9,37.2,507.5,3.1,1033.33,19.7,1683.76,0,0,0.2,666.67,8,340.43,5.52,476.68,115,1153.46,8.3,300.72,0,0,0,0,0.4,266.67,0,0,0.9,300,0,0,124.6,1256.43,184,9684.21,1.1,186.44
88,1982,11,Tamil Nadu,Tiruchirapalli / Trichy,225.1,1693.75,0,0,53.6,401.2,3.9,684.21,57.5,412.78,42.2,718.91,3,3333.33,9.9,1337.84,0,0,0.1,500,5.1,359.15,6.75,338.18,93.4,1045.91,6,215.83,0,0,0,0,0.2,333.33,0,0,2.7,450,0,0,102.3,1230.9,188.2,10340.66,0.8,170.21
88,1983,11,Tamil Nadu,Tiruchirapalli / Trichy,402.2,1780.43,0,0,44.8,300.47,2.3,696.97,47.1,309.06,43.8,648.89,3.7,3363.64,5.7,1140,0,0,0.1,333.33,8.2,372.73,1.22,95.84,117.4,1129.93,6,215.83,0,0,0,0,0.2,250,0,0,1.8,666.67,0,0,125.4,1248.51,195.2,10905.03,0.9,204.55
88,1984,11,Tamil Nadu,Tiruchirapalli / Trichy,505.5,2420.98,0,0,84.8,625.83,5.9,686.05,90.7,629.42,86,925.73,3.8,2000,8.2,1322.58,0,0,0.1,1000,6.4,481.2,6.84,389.74,126.1,1278.9,8.5,472.22,0,0,0,0,0.2,333.33,0,0,1.5,714.29,0,0,136.3,1135.64,216.2,12354.29,2.9,302.08
88,1985,11,Tamil Nadu,Tiruchirapalli / Trichy,443.2,2732.43,0,0,118.2,848.53,4,689.66,122.2,842.18,58.3,821.13,3.3,1941.18,9.8,1462.69,0,0,0,0,9.5,492.23,7.79,585.71,110.4,1076.02,10.5,410.16,0,0,0,0,0.6,315.79,0,0,2.4,631.58,0,0,123.9,1098.79,214.9,11616.22,2.4,292.68
88,1986,11,Tamil Nadu,Tiruchirapalli / Trichy,489,2826.59,0,0,109.3,723.36,2.7,675,112,722.11,48,666.67,4,2000,6,1200,0,0,0,0,11,647.06,14.42,545.39,86,1023.81,3.9,251.61,0,0,0,0,0.3,300,0,0,1.3,650,0,0,91.5,834.93,191.1,10111.11,2,285.71
88,1987,11,Tamil Nadu,Tiruchirapalli / Trichy,498,3036.59,0,0,175.2,1229.47,2.3,676.47,177.5,1216.59,64,901.41,3,1500,7,1166.67,0,0,0.1,500,8,571.43,11.56,479.27,81,852.63,8.9,400.9,0,0,0,0,0.7,304.35,0,0,2.1,636.36,0,0,92.7,716.77,226.5,11439.39,3,375
88,1988,11,Tamil Nadu,Tiruchirapalli / Trichy,452.7,3316.48,0,0,131.5,1062.2,1.4,700,132.9,1056.44,63.9,932.85,3.6,1894.74,5,1041.67,0,0,0,0,20.5,1096.26,6.76,367.99,98,978.04,9,386.27,0,0,0,0,0.5,312.5,0,0,1.7,459.46,0,0,109.2,895.6,268.2,11461.54,3.4,309.09
88,1989,11,Tamil Nadu,Tiruchirapalli / Trichy,562.3,3565.63,0,0,128.8,977.98,7.4,1644.44,143.3,1052.13,61.8,1021.49,3,1666.67,7.3,1303.57,0,0,0.1,1000,9.2,554.22,15.41,402.24,66.2,765.32,4.4,251.43,0,0,0,0,0.5,333.33,0,0,0.5,333.33,0,0,71.6,578.91,251.4,11273.54,4.9,293.41
88,1990,11,Tamil Nadu,Tiruchirapalli / Trichy,487.96,3578,0,0,125.03,855.3,8.5,4962.16,133.52,902.92,40.66,612.32,2.65,2056.45,15.4,1423.43,0,0,0.11,581.7,7.4,538.05,17.62,378.04,152.17,1317.53,10.22,348.36,0.02,200,0,0,1.11,289.92,0,0,1.8,657.71,0,0,165.32,1016.85,363.89,11398.76,5.52,298.26
